logz logzerr logvol nlive logl logwt insert_order
-1.335313926218422154e-01 1.898404984238341239e-02 -2.079441541679835304e+00 5.000000000000000000e+01 4.896816991927458791e-11 -5.991464547059012880e+00 nan
-1.306783236393039005e-01 1.846716743795661156e-02 -2.099644248997354801e+00 4.900000000000000000e+01 5.060664720604412821e-11 -5.991464547057374190e+00 nan
-1.278333715069368270e-01 1.748726030964991435e-02 -2.120263536200090559e+00 4.800000000000000000e+01 5.214218145126944224e-11 -5.991464547055839418e+00 nan
-1.249964901715977933e-01 1.741264979291497900e-02 -2.141316945397922833e+00 4.700000000000000000e+01 5.249875839414072453e-11 -5.991464547055482370e+00 nan
-1.221676339709805298e-01 1.650929700972596226e-02 -2.162823150618886636e+00 4.600000000000000000e+01 5.659183932319961204e-11 -5.991464547051389644e+00 nan
-1.193467576291888654e-01 1.668995920240815001e-02 -2.184802057337662085e+00 4.500000000000000000e+01 5.999158029892320683e-11 -5.991464547047989697e+00 nan
-1.165338162524151705e-01 1.492936439109249225e-02 -2.207274913189720689e+00 4.400000000000000000e+01 6.030531373418026831e-11 -5.991464547047676170e+00 nan
-1.137287653246475266e-01 1.470580400628636840e-02 -2.230264431414419324e+00 4.300000000000000000e+01 6.121644022123955833e-11 -5.991464547046764899e+00 nan
-1.109315607034256218e-01 1.466949608524280649e-02 -2.253794928824613297e+00 4.200000000000000000e+01 6.205762882080750021e-11 -5.991464547045923794e+00 nan
-1.081421586156849357e-01 1.480795829605278252e-02 -2.277892480403673758e+00 4.100000000000000000e+01 6.429271536775656645e-11 -5.991464547043689137e+00 nan
-1.053605156536406989e-01 1.418947387018494079e-02 -2.302585092994045457e+00 4.000000000000000000e+01 6.536130304219305194e-11 -5.991464547042620659e+00 nan
-1.025865887707460011e-01 1.477243673823619950e-02 -2.327902900978335410e+00 3.900000000000000000e+01 6.638711673854530718e-11 -5.991464547041594813e+00 nan
-9.982033527768451042e-02 1.484415635453248394e-02 -2.353878387381596049e+00 3.800000000000000000e+01 7.341080234974794368e-11 -5.991464547034571098e+00 nan
-9.706171283841502628e-02 1.467962407737372424e-02 -2.380546634463757361e+00 3.700000000000000000e+01 7.430882416158666255e-11 -5.991464547033673149e+00 nan
-9.431067946633395205e-02 1.396127306155647667e-02 -2.407945608651871794e+00 3.600000000000000000e+01 8.276514113129541428e-11 -5.991464547025216802e+00 nan
-9.156719352036979398e-02 1.340822545650952914e-02 -2.436116485618568195e+00 3.500000000000000000e+01 8.522338361406096451e-11 -5.991464547022758325e+00 nan
-8.883121370127618210e-02 1.341819878223526191e-02 -2.465104022491820590e+00 3.400000000000000000e+01 9.648394653505323840e-11 -5.991464547011498887e+00 nan
-8.610269904782381911e-02 1.310832038182602882e-02 -2.494956985641501923e+00 3.300000000000000000e+01 1.037684695055998117e-10 -5.991464547004214047e+00 nan
-8.338160893319636335e-02 1.324807322368000070e-02 -2.525728644308255610e+00 3.200000000000000000e+01 1.068016890797558319e-10 -5.991464547001180918e+00 nan
-8.066790306132654020e-02 1.272019657153354230e-02 -2.557477342622835881e+00 3.100000000000000000e+01 1.070573145361089029e-10 -5.991464547000925123e+00 nan
-7.796154146331081558e-02 1.203288486218744187e-02 -2.590267165445826691e+00 3.000000000000000000e+01 1.138326658560301163e-10 -5.991464546994150098e+00 nan
-7.526248449385623818e-02 1.215880577664091820e-02 -2.624168717121508010e+00 2.900000000000000000e+01 1.151546224018588854e-10 -5.991464546992827600e+00 nan
-7.257069282785325037e-02 1.247899233641798847e-02 -2.659260036932777904e+00 2.800000000000000000e+01 1.320078579233248641e-10 -5.991464546975973526e+00 nan
-6.988612745684907868e-02 1.193591323312542113e-02 -2.695627681103652584e+00 2.700000000000000000e+01 1.396186588826304508e-10 -5.991464546968362725e+00 nan
-6.720874968577893183e-02 1.287311682596241000e-02 -2.733368009086499573e+00 2.600000000000000000e+01 1.454425538411839121e-10 -5.991464546962538940e+00 nan
-6.453852112953266384e-02 1.259018974309421453e-02 -2.772588722239780701e+00 2.500000000000000000e+01 1.491040172453932808e-10 -5.991464546958876980e+00 nan
-6.187540370967378744e-02 1.227311924739725273e-02 -2.813410716760035957e+00 2.400000000000000000e+01 1.648108287745004622e-10 -5.991464546943171321e+00 nan
-5.921935965114269451e-02 1.199314881077528060e-02 -2.855970331178832033e+00 2.300000000000000000e+01 1.798062233386117553e-10 -5.991464546928175317e+00 nan
-5.657035147911344819e-02 1.240292237707661845e-02 -2.900422093749666086e+00 2.200000000000000000e+01 1.947400982405883079e-10 -5.991464546913242373e+00 nan
-5.392834201578545344e-02 1.144845406897245996e-02 -2.946942109384559139e+00 2.100000000000000000e+01 2.082755576131080450e-10 -5.991464546899707422e+00 nan
-5.129329437725797108e-02 1.104179954685045525e-02 -2.995732273553991298e+00 2.000000000000000000e+01 2.556955789424801546e-10 -5.991464546852286688e+00 nan
-4.866517197034436054e-02 1.052654782162711945e-02 -3.047025567941541890e+00 1.900000000000000000e+01 2.564122210592083530e-10 -5.991464546851570816e+00 nan
-4.604393848982753917e-02 9.473014648366129969e-03 -3.101092789211817635e+00 1.800000000000000000e+01 2.668870156589620461e-10 -5.991464546841095640e+00 nan
-4.342955791509013619e-02 8.362188780360444232e-03 -3.158251203051766431e+00 1.700000000000000000e+01 2.780222770800325961e-10 -5.991464546829960547e+00 nan
-4.082199450731714696e-02 8.404544000995927203e-03 -3.218875824868201452e+00 1.600000000000000000e+01 2.838305443091376554e-10 -5.991464546824151860e+00 nan
-3.822121280655616654e-02 7.885494564871194795e-03 -3.283414346005772533e+00 1.500000000000000000e+01 2.914516104815823792e-10 -5.991464546816531289e+00 nan
-3.562717762878981481e-02 7.757199040861059540e-03 -3.352407217492724190e+00 1.400000000000000000e+01 3.049537465385662803e-10 -5.991464546803029201e+00 nan
-3.303985406308798667e-02 8.337008234156626299e-03 -3.426515189646445858e+00 1.300000000000000000e+01 3.694020678389821240e-10 -5.991464546738580310e+00 nan
-3.045920746868323314e-02 7.513437610219158604e-03 -3.506557897319982242e+00 1.200000000000000000e+01 3.812281712716291000e-10 -5.991464546726754214e+00 nan
-2.788520347257155557e-02 7.157682055081914137e-03 -3.593569274309611927e+00 1.100000000000000000e+01 3.848281368493937860e-10 -5.991464546723154427e+00 nan
-2.531780796638249606e-02 6.695395686547209527e-03 -3.688879454113936696e+00 1.000000000000000000e+01 5.206627943262598203e-10 -5.991464546587319973e+00 nan
-2.275698710342301950e-02 6.224288044262404201e-03 -3.794239969771763032e+00 9.000000000000000000e+00 5.675339622367109186e-10 -5.991464546540449021e+00 nan
-2.020270729692742739e-02 5.484142567467971928e-03 -3.912023005428146405e+00 8.000000000000000000e+00 7.114976637724716367e-10 -5.991464546396485069e+00 nan
-1.765493521637070268e-02 5.206448663471552676e-03 -4.045554398052669143e+00 7.000000000000000000e+00 7.434973908481202992e-10 -5.991464546364484889e+00 nan
-1.511363778586780060e-02 5.498482972036960320e-03 -4.199705077879927195e+00 6.000000000000000000e+00 7.602064835790139919e-10 -5.991464546347776476e+00 nan
-1.257878218081639327e-02 4.754230293803368701e-03 -4.382026634673882093e+00 5.000000000000000000e+00 8.418291948342594846e-10 -5.991464546266153768e+00 nan
-1.005033582539765352e-02 4.440239661999787792e-03 -4.605170185988091802e+00 4.000000000000000000e+00 8.725801817787170513e-10 -5.991464546235402366e+00 nan
-7.528266390560643326e-03 3.761691882608865500e-03 -4.892852258439872593e+00 3.000000000000000000e+00 1.095090515831212403e-09 -5.991464546012892356e+00 nan
-5.012541790637826608e-03 2.458614831746528014e-03 -5.298317366548037199e+00 2.000000000000000000e+00 1.324147728108203862e-09 -5.991464545783834694e+00 nan
-2.503130181975881958e-03 1.867951530467715617e-03 -5.298317366548037199e+00 1.000000000000000000e+00 1.373300720873313412e-09 -5.991464545734682012e+00 nan
